mass sin_l res ratio channel width
1451.7034068136272 0.48096192384769537 1 0.8202686076969384 0 0.15419730738641577
1597.5951903807616 0.5150300601202404 1 0.7293597425052242 0 0.2141430670179348
1072.945891783567 0.8296593186372745 0 1.5287989580902743 1 0.250620852836137
1263.7274549098197 0.561122244488978 1 0.9080433128551966 0 0.1590409350093466
1454.5090180360721 0.721442885771543 0 1.2305813582148788 0 0.3482863774330969
1249.6993987975952 0.9038076152304608 0 1.4656202594927672 0 0.40350500875747297
1474.1482965931864 0.9919839679358716 0 1.6937689115484715 0 0.6763824266218766
1687.374749498998 0.7014028056112224 0 1.0130646426590002 0 0.443063550351829
2141.88376753507 0.1002004008016032 -1 -0.1002004008016032 -1 0.014569538664250658
2049.298597194389 0.9799599198396792 -1 -0.9799599198396792 -1 1.2756785088543736
1914.629258517034 0.18637274549098196 -1 -0.18637274549098196 -1 0.040276021490123035
1263.7274549098197 0.9018036072144288 0 1.4593553242315658 0 0.4107881293289883
1373.1462925851704 0.5731462925851702 1 0.9602637695319942 0 0.19591147975074874
1861.3226452905812 0.6172344689378757 -1 -0.6172344689378757 -1 0.417498765419216
2021.24248496994 0.06412825651302605 -1 -0.06412825651302605 -1 0.005314342032802493
1838.877755511022 0.6192384769539078 -1 -0.6192384769539078 -1 0.41014057080763233
1583.567134268537 0.3046092184368737 1 0.44228897398896533 0 0.07359765224309898
2068.9378757515033 0.052104208416833664 -1 -0.052104208416833664 -1 0.003675825188439781
2096.993987975952 0.8857715430861722 -1 -0.8857715430861722 -1 1.0913208665603569
1098.196392785571 0.9458917835671342 0 1.7516380436670917 1 0.34127889104950887
1838.877755511022 0.9759519038076151 -1 -0.9759519038076151 -1 1.018764246686517
1659.318637274549 0.6352705410821643 1 0.9104657321950047 0 0.3514667234086598
1342.2845691382765 0.9198396793587174 0 1.515015282236861 0 0.48217729362384915
1606.0120240480962 0.8116232464929859 0 1.1464028107202406 0 0.5374179658981254
1611.623246492986 0.8016032064128256 0 1.1339747376877967 0 0.5279001102553554
2010.0200400801605 0.18036072144288576 -1 -0.18036072144288576 -1 0.04157175577996378
2158.7174348697395 0.5991983967935871 -1 -0.5991983967935871 -1 0.5292344716017476
2077.354709418838 0.43286573146292584 -1 -0.43286573146292584 -1 0.25576561856609076
1620.0400801603207 0.5150300601202404 1 0.7302476309089714 0 0.22020275363276917
1995.991983967936 0.6492985971943888 -1 -0.6492985971943888 -1 0.5312757654085051
1291.7835671342687 0.23847695390781562 1 0.3843335138644643 0 0.030016624222979654
1095.3907815631262 0.6713426853707414 0 1.242531769752371 1 0.17103803646352864
1305.8116232464931 0.5931863727454909 1 0.9578270893970618 0 0.1897728198234617
2080.160320641283 0.6873747494989979 -1 -0.6873747494989979 -1 0.6466886362691254
1850.1002004008017 0.23847695390781562 -1 -0.23847695390781562 -1 0.06157361797406654
1998.797595190381 0.9979959919839678 -1 -0.9979959919839678 -1 1.2586609455569826
1642.4849699398796 0.939879759519038 0 1.3408208811264906 0 0.753796525400195
1872.5450901803606 0.6292585170340681 -1 -0.6292585170340681 -1 0.43917184574855384
1575.1503006012024 0.6773547094188376 1 0.9986750001912119 0 0.36006502949400604
1387.1743486973949 0.6673346693386772 0 1.1268962268763918 0 0.27104763194838954
2094.1883767535073 0.6793587174348696 -1 -0.6793587174348696 -1 0.6402423631450819
1328.256513026052 0.12625250501002003 1 0.2063543018641699 0 0.008894800487862928
2284.9699398797593 0.3867735470941883 -1 -0.3867735470941883 -1 0.24705337027214816
2226.052104208417 0.24649298597194386 -1 -0.24649298597194386 -1 0.09523478446359569
1404.008016032064 0.30260521042084165 1 0.5148165548749225 0 0.05709381881504818
1911.8236472945891 0.014028056112224447 -1 -0.014028056112224447 -1 0.00022751130436570648
2181.1623246492986 0.6072144288577154 -1 -0.6072144288577154 -1 0.55484999007824
1861.3226452905812 0.5551102204408818 -1 -0.5551102204408818 -1 0.33768619046056486
1224.4488977955912 0.05410821643286573 1 0.08959923011031909 1 0.0013883248129649846
1361.9238476953908 0.15430861723446893 1 0.25692259280673657 0 0.013969491325519477
2287.775551102204 0.7294589178356713 -1 -0.7294589178356713 -1 0.8809368953436539
1698.5971943887776 0.002004008016032064 1 0.002903503512893562 0 3.66511771797758e-06
2021.24248496994 0.34669338677354705 -1 -0.34669338677354705 -1 0.15532513935522052
1852.9058116232466 0.8837675350701402 -1 -0.8837675350701402 -1 0.8481919838646372
1179.5591182364728 0.5571142284569138 1 0.9654935890617914 1 0.13658599957250508
1269.3386773547095 0.2865731462925851 1 0.46336852902446196 0 0.04185174943980808
1735.0701402805612 0.7795591182364728 -1 -0.7795591182364728 -1 0.5786837097018764
1732.2645290581163 0.8056112224448897 -1 -0.8056112224448897 -1 0.6160109760496073
1953.9078156312626 0.2444889779559118 -1 -0.2444889779559118 -1 0.07218378453196653
1892.1843687374749 0.7134268537074148 -1 -0.7134268537074148 -1 0.5764184028574193
1187.9759519038075 0.8396793587174348 0 1.442474239226091 1 0.3147179610632696
1042.0841683366734 0.48296593186372744 1 0.884607981705866 1 0.08011139953169706
1718.2364729458918 0.5210420841683366 1 0.7268723572229328 0 0.2535246305814281
1743.4869739478959 0.5230460921843687 -1 -0.5230460921843687 -1 0.26304290903065597
1002.8056112224449 0.8016032064128256 -1 -0.8016032064128256 -1 0.20436138727572303
1308.617234468938 0.058116232464929855 1 0.09398306461556011 0 0.0018294098463194732
1084.1683366733466 0.0721442885771543 1 0.1332317749456258 1 0.001934912767491078
1889.37875751503 0.5911823647294588 -1 -0.5911823647294588 -1 0.3946326239482971
2018.4368737474952 0.7975951903807614 -1 -0.7975951903807614 -1 0.8198023572450894
2192.384769539078 0.6492985971943888 -1 -0.6492985971943888 -1 0.6409704695680918
